transaction_id,user_id,timestamp,amount,merchant,merchant_category,location,latitude,longitude,device_type
TXN000685,U00045,2024-06-29T11:54:00,231.7,Airbnb,Travel,Boston,42.3616,-71.1884,tablet_ios
TXN001043,U00050,2024-06-29T16:31:00,343.55,Amazon,E-commerce,Denver,39.7336,-104.8484,desktop_safari
TXN000428,U00052,2024-06-29T18:25:00,186.19,Spotify,Entertainment,San Francisco,37.7802,-122.3483,desktop_safari
TXN000551,U00043,2024-06-30T08:09:00,247.6,Airbnb,Travel,Houston,29.8626,-95.4181,mobile_android
TXN001245,U00015,2024-06-30T08:47:00,181.35,Shell,Gas Station,Los Angeles,34.1204,-118.2956,desktop_chrome
TXN000274,U00050,2024-06-30T11:11:00,270.36,Delta Airlines,Travel,Denver,39.767,-104.8984,desktop_safari
TXN000268,U00023,2024-06-30T12:58:00,1.46,McDonald's,Food & Beverage,Moscow,55.7675,37.632,desktop_chrome
TXN001307,U00063,2024-06-30T17:22:00,86.26,Steam Games,Entertainment,Moscow,55.7444,37.6211,mobile_ios
TXN001080,U00056,2024-06-30T18:52:00,322.86,Grubhub,Food Delivery,New York,40.7311,-73.8879,desktop_safari
TXN000851,U00033,2024-06-30T19:30:00,232.63,Offshore Trading Ltd,Finance,Austin,30.173,-97.8518,desktop_chrome
TXN001439,U00026,2024-06-30T22:38:00,203.41,Planet Fitness,Health & Fitness,San Francisco,37.7938,-122.4102,desktop_chrome
TXN000186,U00012,2024-06-30T23:05:00,475.86,Spotify,Entertainment,Miami,25.7911,-80.2445,mobile_ios
TXN001832,U00044,2024-07-01T07:52:00,136.37,Netflix,Entertainment,Miami,25.7644,-80.2868,mobile_ios
TXN001581,U00047,2024-07-01T16:05:00,211.3,Spotify,Entertainment,Denver,39.6923,-105.1194,mobile_android
TXN000346,U00049,2024-07-02T06:55:00,53.28,Venmo,Transfer,San Antonio,29.5381,-98.4254,tablet_ios
TXN000402,U00062,2024-07-02T07:14:00,75.34,Airbnb,Travel,Paris,48.8584,2.3813,tablet_ios
TXN001492,U00006,2024-07-02T07:58:00,440.24,Steam Games,Entertainment,Los Angeles,34.1455,-118.1208,desktop_chrome
TXN001862,U00041,2024-07-02T11:12:00,315.83,Delta Airlines,Travel,Miami,25.8864,-80.2214,mobile_ios
TXN001998,U00032,2024-07-02T11:52:00,195.47,Shell,Gas Station,Austin,30.1786,-97.7709,desktop_chrome
TXN000332,U00063,2024-07-02T12:10:00,30.28,Steam Games,Entertainment,Phoenix,33.3041,-112.1567,mobile_ios
TXN001114,U00024,2024-07-02T13:04:00,202.72,Steam Games,Entertainment,Miami,25.8088,-80.2302,mobile_ios
TXN000609,U00069,2024-07-02T16:43:00,167.58,Amazon,E-commerce,Phoenix,33.4186,-112.0343,tablet_ios
TXN001710,U00058,2024-07-02T22:19:00,233.31,Spotify,Entertainment,San Antonio,29.4701,-98.3992,mobile_android
TXN001950,U00055,2024-07-02T23:20:00,204.91,McDonald's,Food & Beverage,San Diego,32.6819,-117.0823,desktop_safari
TXN000247,U00066,2024-07-03T07:31:00,137.96,Grubhub,Food Delivery,San Diego,32.6158,-117.2639,desktop_chrome
TXN000873,U00010,2024-07-03T07:34:00,83.2,Marriott Hotels,Travel,Miami,25.7118,-80.1393,mobile_android
TXN001830,U00027,2024-07-03T18:25:00,109.71,Uber,Transportation,San Diego,32.5922,-117.0497,mobile_ios
TXN001607,U00053,2024-07-03T19:05:00,151.44,CVS Pharmacy,Healthcare,Houston,29.6864,-95.4785,desktop_safari
TXN000579,U00050,2024-07-03T19:09:00,3096.74,Marriott Hotels,Travel,Denver,39.8884,-104.9393,tablet_ios
TXN000748,U00036,2024-07-03T19:18:00,55.84,Planet Fitness,Health & Fitness,Philadelphia,39.9865,-75.0867,mobile_android
TXN001401,U00041,2024-07-03T20:47:00,217.21,Uber,Transportation,Miami,25.6669,-80.2013,mobile_ios
TXN000099,U00004,2024-07-03T23:36:00,126.56,DoorDash,Food Delivery,Los Angeles,34.0424,-118.0988,tablet_ios
TXN001046,U00031,2024-07-04T06:13:00,77.53,DoorDash,Food Delivery,New York,40.6715,-74.0138,desktop_chrome
TXN000027,U00031,2024-07-04T09:43:00,1.0,Offshore Trading Ltd,Finance,New York,40.7261,-73.8626,mobile_android
TXN001956,U00079,2024-07-04T18:31:00,102.44,Target,Retail,Los Angeles,34.1765,-118.2017,mobile_android
TXN000098,U00023,2024-07-04T22:14:00,111.2,Marriott Hotels,Travel,San Antonio,29.5696,-98.406,desktop_chrome
TXN000625,U00080,2024-07-04T23:32:00,415.58,Steam Games,Entertainment,Houston,29.7497,-95.3319,mobile_ios
TXN000722,U00053,2024-07-05T08:25:00,89.81,Marriott Hotels,Travel,Houston,29.6812,-95.3485,desktop_chrome
TXN001422,U00024,2024-07-05T09:50:00,238.69,Steam Games,Entertainment,Miami,25.6207,-80.2806,mobile_ios
TXN000193,U00051,2024-07-05T09:59:00,126.44,DoorDash,Food Delivery,San Antonio,29.4518,-98.4799,mobile_android
TXN002080,U00011,2024-07-05T12:00:00,554.71,CryptoExchange Pro,Cryptocurrency,Moscow,55.7995,37.6575,emulator_android
TXN000710,U00039,2024-07-05T19:12:00,278.32,Venmo,Transfer,New York,40.7534,-73.8638,mobile_android
TXN001523,U00080,2024-07-05T20:35:00,281.09,Delta Airlines,Travel,Houston,29.7228,-95.4277,mobile_android
TXN000091,U00052,2024-07-05T22:51:00,179.18,Spotify,Entertainment,San Francisco,37.9107,-122.5266,tablet_ios
TXN000405,U00049,2024-07-06T08:33:00,6.69,Amazon,E-commerce,San Antonio,29.387,-98.3714,mobile_ios
TXN001427,U00070,2024-07-06T09:30:00,301.22,Netflix,Entertainment,San Diego,32.7903,-117.0555,mobile_android
TXN000496,U00034,2024-07-06T13:14:00,270.17,Shell,Gas Station,San Francisco,37.8682,-122.5418,mobile_android
TXN001667,U00035,2024-07-06T14:30:00,214.52,Walmart,Retail,Boston,42.2607,-70.9528,mobile_ios
TXN001801,U00007,2024-07-06T15:52:00,239.91,Spotify,Entertainment,Austin,30.3527,-97.7805,mobile_android
TXN000094,U00068,2024-07-06T18:20:00,152.71,Starbucks,Food & Beverage,Boston,42.285,-71.1749,desktop_chrome
TXN000964,U00057,2024-07-07T06:07:00,285.58,Delta Airlines,Travel,Miami,25.6365,-80.195,mobile_android
TXN001673,U00071,2024-07-07T11:09:00,221.46,McDonald's,Food & Beverage,Boston,42.4897,-71.1352,desktop_safari
TXN001915,U00022,2024-07-07T15:13:00,16.94,Shell,Gas Station,Denver,39.7469,-104.8987,mobile_android
TXN001757,U00016,2024-07-07T16:26:00,162.61,Grubhub,Food Delivery,Austin,30.3151,-97.689,desktop_chrome
TXN000120,U00003,2024-07-07T16:43:00,151.17,Spotify,Entertainment,San Francisco,37.9189,-122.3943,desktop_safari
TXN000071,U00025,2024-07-07T20:29:00,90.7,Apple Store,Electronics,Denver,39.6737,-105.0257,mobile_ios
TXN000938,U00032,2024-07-07T20:39:00,227.96,Steam Games,Entertainment,Austin,30.3149,-97.7505,desktop_chrome
TXN000760,U00013,2024-07-07T22:12:00,265.24,Airbnb,Travel,Dallas,32.7603,-96.8306,desktop_chrome
TXN001808,U00017,2024-07-07T22:27:00,43.76,Walmart,Retail,Houston,29.6416,-95.2316,tablet_ios
TXN000416,U00054,2024-07-08T07:44:00,153.62,Grubhub,Food Delivery,Houston,29.6792,-95.2791,tablet_ios
TXN000160,U00058,2024-07-08T08:34:00,261.67,Uber,Transportation,San Antonio,29.5229,-98.6281,mobile_android
TXN001391,U00039,2024-07-08T10:19:00,196.15,Venmo,Transfer,New York,40.7808,-73.9072,desktop_chrome
TXN001348,U00068,2024-07-08T15:18:00,205.13,Starbucks,Food & Beverage,Boston,42.3455,-71.0687,desktop_chrome
TXN000294,U00024,2024-07-08T18:23:00,224.79,Steam Games,Entertainment,Miami,25.7454,-80.2628,mobile_ios
TXN001509,U00079,2024-07-08T20:47:00,32.87,Amazon,E-commerce,Los Angeles,34.0348,-118.163,mobile_android
TXN001049,U00055,2024-07-09T07:44:00,280.5,CVS Pharmacy,Healthcare,Tokyo,35.6403,139.6248,desktop_safari
TXN001279,U00079,2024-07-09T11:09:00,38.47,Venmo,Transfer,Los Angeles,34.0592,-118.3324,mobile_android
TXN000323,U00043,2024-07-09T14:37:00,229.22,Airbnb,Travel,Houston,29.7495,-95.4845,mobile_android
TXN002066,U00038,2024-07-09T15:00:00,315.42,FastTransfer Wire,Transfer,Moscow,55.72,37.6518,emulator_android
TXN001421,U00038,2024-07-09T19:52:00,72.11,Planet Fitness,Health & Fitness,New York,40.6886,-74.1036,tablet_ios
TXN000469,U00064,2024-07-09T20:44:00,90.2,CVS Pharmacy,Healthcare,San Francisco,37.724,-122.3163,emulator_android
TXN000676,U00037,2024-07-09T21:26:00,201.6,Target,Retail,Phoenix,33.5747,-112.1751,desktop_chrome
TXN001320,U00072,2024-07-10T06:30:00,90.65,Grubhub,Food Delivery,Austin,30.2206,-97.7519,mobile_android
TXN001112,U00046,2024-07-10T08:28:00,179.4,Shell,Gas Station,Seattle,47.723,-122.1947,tablet_ios
TXN001122,U00016,2024-07-10T09:01:00,243.52,Airbnb,Travel,Austin,30.1316,-97.89,desktop_chrome
TXN000900,U00032,2024-07-10T13:12:00,196.79,DoorDash,Food Delivery,Austin,30.122,-97.8847,desktop_chrome
TXN000174,U00011,2024-07-10T18:29:00,69.1,Amazon,E-commerce,Denver,39.6622,-104.9311,mobile_ios
TXN000142,U00078,2024-07-10T19:44:00,213.1,Marriott Hotels,Travel,Boston,42.4839,-70.9817,mobile_android
TXN000672,U00016,2024-07-10T22:46:00,44.33,Starbucks,Food & Beverage,Austin,30.1225,-97.8152,desktop_chrome
TXN001704,U00076,2024-07-11T08:06:00,177.33,Target,Retail,Chicago,41.7528,-87.5586,desktop_safari
TXN001276,U00010,2024-07-11T10:48:00,194.01,Steam Games,Entertainment,Miami,25.6603,-80.1174,desktop_chrome
TXN000621,U00079,2024-07-11T11:01:00,1.0,Delta Airlines,Travel,Los Angeles,33.9264,-118.3915,mobile_android
TXN000858,U00043,2024-07-11T12:25:00,255.41,Target,Retail,Houston,29.8582,-95.5178,mobile_android
TXN001839,U00074,2024-07-11T15:53:00,82.2,Airbnb,Travel,Los Angeles,34.0947,-118.1659,desktop_chrome
TXN000834,U00046,2024-07-11T17:24:00,131.0,Shell,Gas Station,Seattle,47.7079,-122.2385,desktop_safari
TXN000510,U00003,2024-07-11T22:02:00,39.02,Uber,Transportation,San Francisco,37.676,-122.4842,pos_skimmer
TXN001786,U00038,2024-07-11T23:29:00,1.0,Starbucks,Food & Beverage,New York,40.8252,-74.1214,tablet_ios
TXN001781,U00061,2024-07-12T06:10:00,33.51,Starbucks,Food & Beverage,Los Angeles,33.9127,-118.3412,desktop_safari
TXN000004,U00070,2024-07-12T20:59:00,278.35,Target,Retail,San Diego,32.8266,-117.0169,mobile_android
TXN001884,U00036,2024-07-13T08:39:00,66.54,Uber,Transportation,Philadelphia,40.0184,-75.1161,mobile_android
TXN000705,U00044,2024-07-13T09:27:00,68.4,Netflix,Entertainment,Miami,25.9093,-80.2182,mobile_ios
TXN002055,U00076,2024-07-13T14:00:00,1051.45,FastTransfer Wire,Transfer,Lagos,6.5166,3.3384,unknown_device
TXN000573,U00077,2024-07-13T16:31:00,284.32,Apple Store,Electronics,San Antonio,29.4721,-98.6164,tablet_ios
TXN000688,U00046,2024-07-13T19:13:00,150.3,Spotify,Entertainment,Seattle,47.5245,-122.4482,tablet_ios
TXN001769,U00013,2024-07-13T21:39:00,238.96,CVS Pharmacy,Healthcare,Dallas,32.8938,-96.8496,desktop_chrome
TXN001515,U00001,2024-07-14T06:36:00,46.05,Starbucks,Food & Beverage,Seattle,47.7003,-122.2515,mobile_android
TXN000379,U00042,2024-07-14T09:24:00,198.46,Target,Retail,San Diego,32.7278,-117.2263,mobile_ios
TXN000367,U00004,2024-07-14T10:03:00,134.25,Starbucks,Food & Beverage,Los Angeles,33.9192,-118.3136,tablet_ios
TXN002048,U00070,2024-07-14T22:00:00,2836.72,QuickCash ATM,ATM,Paris,48.8658,2.3185,unknown_device
TXN000516,U00012,2024-07-14T22:43:00,106.41,Spotify,Entertainment,Miami,25.8735,-80.1358,mobile_ios
TXN001338,U00013,2024-07-14T22:46:00,219.58,Uber,Transportation,Dallas,32.728,-96.756,desktop_chrome
TXN001974,U00054,2024-07-14T23:47:00,214.64,Netflix,Entertainment,Houston,29.641,-95.2474,mobile_ios
TXN000947,U00049,2024-07-14T23:54:00,1.0,CVS Pharmacy,Healthcare,San Antonio,29.5166,-98.5765,tablet_ios
TXN000328,U00062,2024-07-15T06:02:00,145.88,Spotify,Entertainment,Houston,29.6702,-95.4079,tablet_ios
TXN001860,U00061,2024-07-15T07:10:00,97.59,Airbnb,Travel,Los Angeles,34.1329,-118.3146,desktop_safari
TXN000570,U00062,2024-07-15T08:21:00,87.91,Best Buy,Electronics,Houston,29.8546,-95.3425,desktop_chrome
TXN001045,U00030,2024-07-15T08:37:00,94.62,Venmo,Transfer,Phoenix,33.425,-112.0506,mobile_android
TXN001763,U00063,2024-07-15T13:35:00,89.11,Marriott Hotels,Travel,Phoenix,33.3313,-112.0076,mobile_android
TXN000593,U00053,2024-07-15T13:42:00,163.42,Walmart,Retail,Houston,29.8282,-95.4696,emulator_android
TXN000643,U00015,2024-07-15T17:29:00,207.51,Delta Airlines,Travel,Los Angeles,33.9145,-118.2838,desktop_chrome
TXN000425,U00005,2024-07-15T18:39:00,157.38,Netflix,Entertainment,Austin,30.3307,-97.7139,tablet_ios
TXN001355,U00013,2024-07-15T19:26:00,207.1,Planet Fitness,Health & Fitness,Dallas,32.6834,-96.9383,desktop_chrome
TXN001180,U00023,2024-07-15T19:59:00,22.65,Marriott Hotels,Travel,San Antonio,29.2927,-98.5685,desktop_chrome
TXN000700,U00016,2024-07-15T20:20:00,159.71,Grubhub,Food Delivery,Austin,30.25,-97.8823,desktop_chrome
TXN000330,U00014,2024-07-15T22:37:00,40.7,Walmart,Retail,Austin,30.1673,-97.6459,mobile_ios
TXN001362,U00061,2024-07-16T08:50:00,109.85,Uber,Transportation,Los Angeles,34.1895,-118.1287,desktop_chrome
TXN000883,U00009,2024-07-16T15:13:00,94.55,DoorDash,Food Delivery,San Diego,32.653,-117.1538,pos_skimmer
TXN001131,U00047,2024-07-16T20:55:00,218.99,FastTransfer Wire,Transfer,Denver,39.7432,-104.9063,desktop_safari
TXN000515,U00033,2024-07-17T06:35:00,236.25,CVS Pharmacy,Healthcare,Austin,30.1849,-97.7906,desktop_chrome
TXN002041,U00078,2024-07-17T07:00:00,850.87,Anonymous Market,Unknown,Moscow,55.8052,37.6652,emulator_android
TXN001519,U00023,2024-07-17T14:56:00,27.8,McDonald's,Food & Beverage,San Antonio,29.3845,-98.6373,desktop_safari
TXN001548,U00011,2024-07-17T16:40:00,66.97,Amazon,E-commerce,Denver,39.647,-104.895,mobile_android
TXN001585,U00042,2024-07-17T18:01:00,154.51,Apple Store,Electronics,San Diego,32.7954,-117.1634,mobile_ios
TXN000210,U00066,2024-07-17T19:38:00,284.45,Target,Retail,San Diego,32.7381,-117.1842,desktop_chrome
TXN000025,U00018,2024-07-17T20:23:00,10.76,Planet Fitness,Health & Fitness,Austin,30.402,-97.6842,desktop_safari
TXN001173,U00073,2024-07-18T06:37:00,218.98,Delta Airlines,Travel,Tokyo,35.7225,139.6471,desktop_safari
TXN000724,U00075,2024-07-18T13:59:00,157.19,DoorDash,Food Delivery,Austin,30.1826,-97.8611,desktop_safari
TXN000899,U00014,2024-07-18T15:28:00,59.6,Apple Store,Electronics,Austin,30.2967,-97.8785,mobile_ios
TXN001809,U00006,2024-07-18T15:40:00,147.77,McDonald's,Food & Beverage,Los Angeles,33.9492,-118.1099,desktop_safari
TXN001888,U00047,2024-07-18T18:46:00,225.52,Best Buy,Electronics,London,51.4742,-0.0878,desktop_safari
TXN001175,U00068,2024-07-18T22:04:00,135.0,Walmart,Retail,Boston,42.4069,-71.1033,desktop_safari
TXN000889,U00039,2024-07-19T11:26:00,204.83,Best Buy,Electronics,New York,40.6167,-73.9707,desktop_chrome
TXN001172,U00036,2024-07-19T18:44:00,1009.28,Uber,Transportation,Philadelphia,39.9418,-75.0712,mobile_android
TXN001110,U00036,2024-07-20T09:37:00,231.16,Best Buy,Electronics,Philadelphia,39.8961,-75.077,mobile_android
TXN001589,U00034,2024-07-20T09:41:00,167.95,Shell,Gas Station,San Francisco,37.7604,-122.4357,mobile_android
TXN000662,U00066,2024-07-20T12:31:00,135.53,Planet Fitness,Health & Fitness,San Diego,32.7467,-117.1576,desktop_chrome
TXN001269,U00064,2024-07-20T17:48:00,86.71,CVS Pharmacy,Healthcare,San Francisco,37.7606,-122.396,desktop_chrome
TXN000967,U00003,2024-07-20T23:52:00,49.97,Starbucks,Food & Beverage,San Francisco,37.8599,-122.4104,desktop_safari
TXN000205,U00056,2024-07-21T06:47:00,210.78,Starbucks,Food & Beverage,New York,40.8277,-74.0211,mobile_android
TXN001507,U00016,2024-07-21T12:05:00,213.55,Starbucks,Food & Beverage,Austin,30.3711,-97.8329,desktop_chrome
TXN001815,U00016,2024-07-21T13:51:00,154.6,Airbnb,Travel,Austin,30.359,-97.8661,desktop_chrome
TXN001866,U00019,2024-07-21T15:32:00,207.32,Delta Airlines,Travel,San Diego,32.8576,-117.2827,desktop_safari
TXN000926,U00050,2024-07-22T08:33:00,165.32,Delta Airlines,Travel,Denver,39.852,-105.0906,mobile_android
TXN000663,U00047,2024-07-22T10:45:00,196.46,Spotify,Entertainment,Denver,39.7001,-105.0285,mobile_android
TXN001073,U00014,2024-07-22T19:12:00,22.67,Grubhub,Food Delivery,Austin,30.2158,-97.7979,mobile_ios
TXN000456,U00004,2024-07-22T22:48:00,98.53,Airbnb,Travel,Los Angeles,33.9334,-118.2083,tablet_ios
TXN001157,U00055,2024-07-23T09:57:00,173.4,DoorDash,Food Delivery,San Diego,32.8418,-117.132,desktop_safari
TXN001887,U00001,2024-07-23T11:43:00,1.05,DoorDash,Food Delivery,Seattle,47.5668,-122.2734,mobile_android
TXN001257,U00055,2024-07-23T14:58:00,290.2,Spotify,Entertainment,San Diego,32.6462,-117.0926,desktop_safari
TXN000435,U00012,2024-07-23T16:04:00,160.15,Spotify,Entertainment,Miami,25.8911,-80.1988,mobile_ios
TXN000038,U00059,2024-07-23T19:46:00,168.27,Airbnb,Travel,Denver,39.683,-105.0465,mobile_ios
TXN000138,U00012,2024-07-24T09:11:00,28.91,Shell,Gas Station,Miami,25.7549,-80.0611,desktop_chrome
TXN000660,U00004,2024-07-24T13:28:00,121.31,DoorDash,Food Delivery,Los Angeles,33.9299,-118.3772,tablet_ios
TXN001019,U00050,2024-07-24T14:13:00,247.72,Delta Airlines,Travel,Denver,39.5903,-104.9687,desktop_safari
TXN001163,U00017,2024-07-25T06:29:00,21.99,Target,Retail,Houston,29.7485,-95.5035,mobile_android
TXN001347,U00033,2024-07-25T07:42:00,81.92,Netflix,Entertainment,Austin,30.3066,-97.7247,desktop_chrome
TXN001178,U00080,2024-07-25T08:02:00,290.56,Apple Store,Electronics,Houston,29.866,-95.472,mobile_ios
TXN001942,U00049,2024-07-25T09:08:00,10.68,Marriott Hotels,Travel,San Antonio,29.2867,-98.4583,tablet_ios
TXN001136,U00025,2024-07-25T11:38:00,121.83,Walmart,Retail,Denver,39.7481,-104.9922,desktop_safari
TXN001969,U00035,2024-07-25T19:27:00,1593.44,Planet Fitness,Health & Fitness,Boston,42.3033,-71.1098,mobile_ios
TXN000614,U00006,2024-07-26T09:13:00,179.97,Steam Games,Entertainment,Los Angeles,34.1842,-118.1326,desktop_chrome
TXN001892,U00044,2024-07-26T11:16:00,127.76,Delta Airlines,Travel,Miami,25.817,-80.067,mobile_ios
TXN001679,U00074,2024-07-26T14:33:00,141.2,Marriott Hotels,Travel,Los Angeles,33.9523,-118.1363,tablet_ios
TXN001817,U00018,2024-07-26T16:14:00,1.0,Uber,Transportation,Austin,30.3819,-97.6367,desktop_safari
TXN000578,U00049,2024-07-26T18:27:00,90.09,Apple Store,Electronics,San Antonio,29.3375,-98.5916,tablet_ios
TXN000921,U00063,2024-07-26T19:25:00,149.49,Spotify,Entertainment,Phoenix,33.4136,-112.1317,mobile_ios
TXN001752,U00018,2024-07-26T19:58:00,51.25,Netflix,Entertainment,Austin,30.2035,-97.8184,mobile_android
TXN001169,U00039,2024-07-26T21:11:00,205.1,Best Buy,Electronics,New York,40.8153,-73.992,tablet_ios
TXN001424,U00019,2024-07-27T07:34:00,226.52,Walmart,Retail,San Diego,32.7945,-117.0943,desktop_safari
TXN001849,U00045,2024-07-27T08:59:00,333.07,Airbnb,Travel,Boston,42.2146,-71.0643,tablet_ios
TXN000384,U00034,2024-07-27T18:28:00,190.53,Best Buy,Electronics,San Francisco,37.7548,-122.5643,mobile_android
TXN001007,U00049,2024-07-27T22:19:00,98.58,Venmo,Transfer,San Antonio,29.4641,-98.5742,mobile_ios
TXN001503,U00035,2024-07-28T06:26:00,226.5,Delta Airlines,Travel,Boston,42.3232,-70.9561,mobile_android
TXN001773,U00076,2024-07-28T09:17:00,75.88,Planet Fitness,Health & Fitness,Chicago,41.9047,-87.6448,desktop_safari
TXN001531,U00080,2024-07-28T11:35:00,308.24,Marriott Hotels,Travel,Houston,29.799,-95.3098,mobile_android
TXN000418,U00070,2024-07-28T14:12:00,217.99,Apple Store,Electronics,San Diego,32.7784,-117.0743,mobile_android
TXN000725,U00057,2024-07-28T14:55:00,248.17,Best Buy,Electronics,Miami,25.6285,-80.1818,mobile_android
TXN001941,U00059,2024-07-28T20:48:00,233.56,Netflix,Entertainment,Denver,39.6053,-104.9585,mobile_ios
TXN000005,U00030,2024-07-29T07:20:00,93.1,Venmo,Transfer,Phoenix,33.4403,-111.95,desktop_chrome
TXN000303,U00045,2024-07-29T14:24:00,322.8,Grubhub,Food Delivery,Boston,42.3817,-71.067,tablet_ios
TXN000269,U00064,2024-07-29T23:30:00,91.74,CVS Pharmacy,Healthcare,San Francisco,37.6512,-122.4545,desktop_chrome
TXN001520,U00059,2024-07-29T23:54:00,278.06,Netflix,Entertainment,Denver,39.8854,-105.1028,mobile_ios
TXN000461,U00047,2024-07-30T14:09:00,323.52,Netflix,Entertainment,Denver,39.5924,-104.9833,desktop_safari
TXN001086,U00059,2024-07-30T19:22:00,237.07,Venmo,Transfer,Denver,39.8377,-105.0125,mobile_ios
TXN001126,U00075,2024-07-30T20:42:00,6.42,CVS Pharmacy,Healthcare,Austin,30.2737,-97.8209,mobile_ios
TXN001820,U00043,2024-07-31T09:35:00,225.78,Target,Retail,Houston,29.8617,-95.3626,mobile_android
TXN000026,U00020,2024-07-31T09:53:00,136.48,McDonald's,Food & Beverage,Tokyo,35.6479,139.6448,mobile_android
TXN000002,U00036,2024-07-31T16:59:00,96.37,Best Buy,Electronics,Philadelphia,39.8828,-75.3144,mobile_android
TXN000241,U00065,2024-07-31T19:44:00,146.41,Amazon,E-commerce,Miami,25.6364,-80.1808,tablet_ios
TXN000213,U00063,2024-07-31T20:31:00,142.26,Marriott Hotels,Travel,Phoenix,33.3232,-112.2147,mobile_ios
TXN000902,U00006,2024-07-31T22:06:00,231.7,Best Buy,Electronics,Los Angeles,33.999,-118.2057,desktop_chrome
TXN001725,U00070,2024-08-01T06:32:00,172.9,Target,Retail,San Diego,32.7964,-117.1121,mobile_android
TXN001718,U00024,2024-08-01T07:49:00,183.69,Marriott Hotels,Travel,Miami,25.8012,-80.1284,mobile_ios
TXN000670,U00037,2024-08-01T11:31:00,346.81,Starbucks,Food & Beverage,Phoenix,33.3069,-111.9946,desktop_safari
TXN001582,U00068,2024-08-01T18:44:00,214.03,Walmart,Retail,Boston,42.3745,-71.1821,desktop_chrome
TXN000678,U00015,2024-08-01T20:58:00,342.55,DoorDash,Food Delivery,Los Angeles,33.9372,-118.3543,mobile_android
TXN001278,U00071,2024-08-02T18:00:00,261.72,Netflix,Entertainment,Boston,42.2454,-70.9102,desktop_safari
TXN000791,U00068,2024-08-03T13:08:00,184.16,Uber,Transportation,Boston,42.3341,-71.0861,desktop_safari
TXN002077,U00020,2024-08-03T16:00:00,715.33,Offshore Trading Ltd,Finance,Lagos,6.5192,3.388,unknown_device
TXN001521,U00052,2024-08-03T19:29:00,192.56,Best Buy,Electronics,San Francisco,37.7581,-122.4529,mobile_android
TXN001574,U00049,2024-08-04T06:19:00,1.0,Amazon,E-commerce,San Antonio,29.3354,-98.5548,tablet_ios
TXN001329,U00052,2024-08-04T07:19:00,163.64,Best Buy,Electronics,San Francisco,37.7025,-122.3792,tablet_ios
TXN001111,U00058,2024-08-04T14:52:00,246.94,Spotify,Entertainment,San Antonio,29.461,-98.4614,mobile_android
TXN000950,U00050,2024-08-04T16:49:00,286.33,Marriott Hotels,Travel,Denver,39.8285,-104.8601,tablet_ios
TXN001233,U00050,2024-08-04T17:08:00,263.61,Amazon,E-commerce,Denver,39.7983,-105.0679,mobile_android
TXN000505,U00053,2024-08-04T17:22:00,125.44,Marriott Hotels,Travel,Houston,29.7066,-95.3416,desktop_chrome
TXN001619,U00013,2024-08-04T17:43:00,213.93,Airbnb,Travel,Dallas,32.9251,-96.833,desktop_chrome
TXN000991,U00007,2024-08-04T21:24:00,214.52,Spotify,Entertainment,Austin,30.2292,-97.8591,mobile_ios
TXN000582,U00024,2024-08-05T06:36:00,145.92,Shell,Gas Station,Miami,25.8657,-80.2708,mobile_ios
TXN001997,U00009,2024-08-05T06:39:00,128.81,Netflix,Entertainment,San Diego,32.5925,-117.2889,mobile_android
TXN001326,U00024,2024-08-05T10:18:00,48.63,Grubhub,Food Delivery,Miami,25.7277,-80.0954,mobile_ios
TXN000581,U00078,2024-08-05T11:29:00,173.44,Marriott Hotels,Travel,Boston,42.3373,-70.9629,mobile_android
TXN001833,U00063,2024-08-05T23:41:00,142.21,Marriott Hotels,Travel,Phoenix,33.4848,-111.9288,mobile_android
TXN001331,U00023,2024-08-05T23:48:00,193.58,Amazon,E-commerce,San Antonio,29.5352,-98.6196,desktop_chrome
TXN000517,U00020,2024-08-06T15:58:00,149.64,Airbnb,Travel,New York,40.6976,-74.1165,mobile_android
TXN001243,U00074,2024-08-06T20:33:00,50.83,Walmart,Retail,Los Angeles,34.1515,-118.3052,tablet_ios
TXN002060,U00076,2024-08-07T05:00:00,1569.23,CryptoExchange Pro,Cryptocurrency,London,51.5267,-0.1541,unknown_device
TXN000229,U00030,2024-08-07T08:45:00,81.19,Marriott Hotels,Travel,Phoenix,33.2987,-112.081,mobile_android
TXN000903,U00051,2024-08-07T09:14:00,115.77,DoorDash,Food Delivery,San Antonio,29.3059,-98.5466,mobile_android
TXN000227,U00001,2024-08-07T12:44:00,55.15,DoorDash,Food Delivery,Seattle,47.7208,-122.3915,mobile_android
TXN001003,U00011,2024-08-07T13:39:00,53.92,Airbnb,Travel,Denver,39.808,-105.0842,mobile_ios
TXN000985,U00036,2024-08-07T22:45:00,105.22,Uber,Transportation,Philadelphia,39.8942,-75.0578,mobile_android
TXN000784,U00044,2024-08-08T09:39:00,150.7,Delta Airlines,Travel,Miami,25.6479,-80.2746,mobile_ios
TXN001477,U00063,2024-08-08T10:25:00,77.23,Marriott Hotels,Travel,Phoenix,33.4969,-112.1311,mobile_android
TXN001703,U00052,2024-08-08T13:18:00,185.58,Spotify,Entertainment,San Francisco,37.8081,-122.5199,desktop_safari
TXN001154,U00001,2024-08-08T17:42:00,1.0,Starbucks,Food & Beverage,Seattle,47.4712,-122.4408,mobile_android
TXN001843,U00019,2024-08-08T18:36:00,233.3,Starbucks,Food & Beverage,San Diego,32.8539,-117.2947,desktop_safari
